file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,condition,role,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc8_run5.json,qwen_offload16_conc8_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-174542,16,8,5,,,20,1,256,64,0.0,inf,1.0,8,294.80059039700063,20,0,5120,1280,0.0678424692876852,4.341918034411857,21.709590172059286,4770.468427249398,5156.0128564979095,834.8721650964842,5156.0128564979095,5176.547496400053,5177.010904877279,1484.508489402383,1484.718692999989,4.6803458274921175,1484.718692999989,1495.7426859015795,1495.8566450786882,1461.3129025554713,1484.17846349912,186.2611102213444,1484.17846349912,1487.4233555499814,1489.0926794599727,98294.50325959951,98693.23854349932,783.6042705394167,98693.23854349932,98719.86159340122,98720.33211547788
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc12_run1.json,qwen_offload16_conc12_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-175045,16,12,1,,,20,1,256,64,0.0,inf,1.0,12,199.6082298589972,20,0,5120,1280,0.1001962695332149,6.412561250125754,32.06280625062877,5893.992908649852,6884.179362499708,1337.0244520808988,6884.179362499708,6886.012530698827,6886.367947739673,1491.8123198341264,1492.6303992380983,9.752700401572714,1492.6303992380983,1497.2996473722053,1523.9180819442872,1468.5025941507831,1491.661447998922,197.6787394688746,1491.661447998922,1494.3283483988123,1495.002355501019,99878.1690581998,100919.67211349947,1163.6350284717496,100919.67211349947,100921.79336009812,100922.1333400191
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc12_run2.json,qwen_offload16_conc12_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-175549,16,12,2,,,20,1,256,64,0.0,inf,1.0,12,199.63592843800143,20,0,5120,1280,0.1001823677555674,6.411671536356315,32.05835768178157,5896.873163949931,6891.349490000721,1339.8975371997262,6891.349490000721,6892.907460900824,6893.383948978662,1492.0159955277736,1492.889897936529,9.79369083505338,1492.889897936529,1497.4236462912263,1524.1731251058468,1468.7031053828066,1491.926422000688,197.748122727859,1491.926422000688,1494.6047760478905,1495.5235397100842,99893.88088219966,100943.41809999968,1171.4218660364695,100943.41809999968,100944.97461045212,100945.4793636893
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc12_run3.json,qwen_offload16_conc12_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-180052,16,12,3,,,20,1,256,64,0.0,inf,1.0,12,199.6183143589988,20,0,5120,1280,0.1001912077267193,6.412237294510035,32.061186472550176,5899.435532800089,6896.841449999556,1342.1305025047575,6896.841449999556,6898.363282901482,6898.644040579748,1491.8103492928522,1492.5200866111106,9.712905082373998,1492.5200866111106,1497.4517060087094,1523.9446141794945,1468.500700622664,1491.3121044992297,197.7533041860784,1491.3121044992297,1493.9890106514213,1495.7279678007037,99883.48753824976,100925.61307200047,1163.805659107008,100925.61307200047,100927.29619790187,100927.57283638086
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc12_run4.json,qwen_offload16_conc12_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-180556,16,12,4,,,20,1,256,64,0.0,inf,1.0,12,199.6384084150013,20,0,5120,1280,0.1001811232557249,6.411591888366395,32.057959441831976,5898.895991650352,6894.166482501532,1341.0916938355645,6894.166482501532,6896.161385099913,6896.538133820504,1491.990395686509,1492.7974510635052,9.766342680995605,1492.7974510635052,1497.4591544745897,1524.1559748314105,1468.67791154844,1491.939960000309,197.7531709933128,1491.939960000309,1494.5334725511202,1496.0639737996826,99894.2909199004,100940.41249950168,1168.3616397951107,100940.41249950168,100942.59947215124,100943.00380963212
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc12_run5.json,qwen_offload16_conc12_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-181059,16,12,5,,,20,1,256,64,0.0,inf,1.0,12,199.6365324210019,20,0,5120,1280,0.1001820646625095,6.411652138400612,32.05826069200306,5897.827640950345,6893.3429424996575,1340.7607866639582,6893.3429424996575,6895.07752335212,6895.5925046696575,1491.9887068499952,1492.7798643968258,9.74218472539067,1492.7798643968258,1497.443894538891,1524.0973577522157,1468.6762590851542,1491.419723501167,197.74199743812744,1491.419723501167,1495.0730020022093,1496.5367194301507,99893.11617250004,100938.47439949968,1167.4926570768334,100938.47439949968,100940.4271848496,100940.90537456848
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc16_run1.json,qwen_offload16_conc16_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-181600,16,16,1,,,20,1,256,64,0.0,inf,1.0,16,197.37516380799931,20,0,5120,1280,0.1013298715711537,6.485111780553837,32.42555890276919,5380.3419740996105,5931.594198498715,1105.0850240273462,5931.594198498715,5933.413742501034,5933.416486100359,1491.0832593722332,1492.9231687460524,8.207098418206314,1492.9231687460524,1494.0647334381122,1511.3462413670163,1467.784948496885,1492.4959284999204,189.43835960409515,1492.4959284999204,1495.4871345506035,1496.2711921978917,99318.58731455031,99985.7730449985,1159.2753108355494,99985.7730449985,99987.83380000222,99987.8340280012
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc16_run2.json,qwen_offload16_conc16_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-182102,16,16,2,,,20,1,256,64,0.0,inf,1.0,16,197.37017376699805,20,0,5120,1280,0.1013324334588196,6.4852757413644575,32.426378706822284,5381.908636300068,5932.251780499428,1103.9896647146084,5932.251780499428,5933.998938301556,5934.476162062674,1491.0337952809552,1492.898327801572,8.226896927297544,1492.898327801572,1494.0356546594962,1511.267370030301,1467.7362740617154,1492.5217179988977,189.43100405123275,1492.5217179988977,1495.63159545105,1497.1047864097636,99317.03773900024,99984.9069134998,1160.1718364788271,99984.9069134998,99986.60702535252,99987.0775010707
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc16_run3.json,qwen_offload16_conc16_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-182603,16,16,3,,,20,1,256,64,0.0,inf,1.0,16,197.36040301699904,20,0,5120,1280,0.1013374501382496,6.485596808847979,32.42798404423989,5380.869629599874,5931.237733000671,1104.357471143324,5931.237733000671,5933.080202849669,5933.540775768197,1491.040297106352,1492.9429746349515,8.301020352539739,1492.9429746349515,1494.0836997396725,1511.3569666146236,1467.7426815171857,1492.4880270009453,189.44875750324792,1492.4880270009453,1495.277746597094,1496.468718210817,99316.40834730004,99986.27420400044,1164.47066788153,99986.27420400044,99988.54038789924,99989.0142311774
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc16_run4.json,qwen_offload16_conc16_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-183104,16,16,4,,,20,1,256,64,0.0,inf,1.0,16,197.3618033470011,20,0,5120,1280,0.101336731124391,6.485550791961029,32.427753959805145,5380.890142900535,5931.347281000853,1104.6542516185052,5931.347281000853,5933.633726800872,5933.808721359928,1491.0397295317428,1492.9357688809448,8.292615099253311,1492.9357688809448,1494.0767229063308,1511.349555616197,1467.7421170445257,1492.5886180008092,189.44227524009196,1492.5886180008092,1495.136255498801,1496.972635100028,99316.39310340032,99986.28241550068,1164.1655564418943,99986.28241550068,99988.81763110276,99988.85505502028
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc16_run5.json,qwen_offload16_conc16_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-183605,16,16,5,,,20,1,256,64,0.0,inf,1.0,16,197.3885467689979,20,0,5120,1280,0.1013230013968633,6.484672089399254,32.42336044699627,5386.527232650042,5939.08688800002,1106.4034940264196,5939.08688800002,5940.710513301747,5940.860009857424,1491.2472907174574,1493.174900103195,8.34732718925719,1493.174900103195,1494.3150072492172,1511.610432611753,1467.9464212718642,1492.6540199994631,189.48037271588677,1492.6540199994631,1495.758775052309,1496.92062958733,99335.10654784986,100008.86701749914,1169.9756558416186,100008.86701749914,100010.7325397974,100010.88508395747
