dataset_model,path,date,experiment_id,server_config_label,model_key,model_name,offload_gb,concurrency,input_len,output_len,num_warmups,run_no,completed,failed,duration_s,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,p95_e2el_ms,p99_e2el_ms,validation_status
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc1_in256_out64_run2.json,20260710-232604,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,1,256,64,1,2,20,0,701.9639448009984,5120,1280,0.028491491832489845,1.82345547727935,9.11727738639675,558.0875065468717,558.123994997004,559.6100149392441,559.9533669849916,548.2519796635195,548.2463670633724,548.3650932642161,548.3913180052666,539.68527637345,548.2177959929686,549.4845471541339,550.4584012441046,35097.9622253486,35097.25828099181,35105.067848988256,35107.639324200136,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc1_in256_out64_run3.json,20260710-233828,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,1,256,64,1,3,20,0,701.945590932999,5120,1280,0.02849223680344907,1.8235031554207404,9.117515777103701,558.2585512500373,558.261878999474,559.4864607955969,559.8905953658686,548.2349301492038,548.2400909047954,548.4888337110331,548.4957607611824,539.6686022124982,548.2350689999294,549.4427662422822,550.8230813842965,35097.059150649875,35097.27531400131,35113.63330620006,35113.79135883719,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc1_in256_out64_run4.json,20260710-235053,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,1,256,64,1,4,20,0,701.9677578249975,5120,1280,0.028491337069338808,1.8234455724376837,9.117227862188418,558.2997297991824,558.4397440034081,559.5214199529437,559.5219511938922,548.2517946714192,548.2581601825096,548.4113277260528,548.4270263706276,539.6851972179888,548.2196465018205,549.4684246026736,550.6775581206603,35098.16279409861,35098.326855993946,35108.48693154985,35110.234985514544,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc1_in256_out64_run5.json,20260711-000318,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,1,256,64,1,5,20,0,701.9430828750046,5120,1280,0.02849233860683461,1.823509670837415,9.117548354187075,557.7052715489117,557.2870944961323,560.6293622462545,560.6998484476935,548.2417849428159,548.215621468285,548.4182043482655,548.498614990205,539.6752798976422,548.2255825045286,549.4226828974206,550.3249681931629,35096.93772294631,35095.454053494905,35106.09007334715,35114.188365065784,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out128_run1.json,20260711-030956,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,128,1,1,20,0,700.5544500219985,5120,2560,0.028548815869161876,3.65424843125272,10.962745293758159,1299.5048387994757,1645.2344654971967,1648.1631906011899,1648.3212341253238,540.9522946240146,540.9403593661208,541.0347785240505,541.0464199945329,536.7259758695411,540.8427265065257,542.1859084439347,546.5858244118863,70000.44625604933,70343.15557849914,70358.72549780106,70359.27815156974,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out128_run2.json,20260711-032250,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,128,1,2,20,0,695.6696450059972,5120,2560,0.028749277970620074,3.6799075802393695,11.039722740718108,821.3117612991482,453.8176045025466,1647.6458053111855,1650.5897762581299,540.870236533454,540.8404927519604,541.0370574858247,541.0566613806354,536.6445800570318,540.7885369932046,541.9675540404569,543.6361602817487,69511.83180104781,69141.57032548974,70357.3856259427,70359.91928279327,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out128_run3.json,20260711-033550,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,128,1,3,20,0,701.7569378820044,5120,2560,0.028499896360643977,3.647986734162429,10.943960202487288,1418.501589299558,1644.937580502301,1648.3854373567738,1648.4074218734168,540.9611457551077,540.9332162440608,541.1040307157093,541.1173901871875,536.7347844402389,540.8340529975249,542.2276738943765,546.9868291112653,70120.56710019824,70344.1831040036,70367.92704844338,70368.37282569046,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out128_run4.json,20260711-034841,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,128,1,4,20,0,693.2772060349962,5120,2560,0.028848489213116307,3.6926066192788873,11.077819857836662,582.2490568512876,452.20620799955213,1136.1107803102645,1543.8981936576595,540.869556257857,540.8404652322836,540.9972257857847,541.0054569808339,536.6439146984249,540.8225004939595,542.1152215589245,543.4441983542638,69272.68270159911,69139.73441049893,69835.0809293981,70250.0557250822,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out128_run5.json,20260711-040137,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,128,1,5,20,0,698.7933924250101,5120,2560,0.028620762899022788,3.663457651074917,10.99037295322475,1124.7526330000255,1103.0900085024768,1648.4515130068758,1649.5582553980057,540.9415028992122,540.954375393722,541.0299104378525,541.0493839836557,536.7152963625074,540.8377744970494,542.2566184432071,545.6255240652534,69824.32350119998,69811.23542800196,70356.61877419698,70357.70012043955,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out32_run1.json,20260711-021014,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,32,1,1,20,0,182.5296654690028,5120,640,0.10957123023597719,3.50627936755127,31.55651430796143,1419.0278914487862,1645.7930204924196,1649.8934423027094,1650.1741452643182,541.2516233161788,541.3049735645708,541.4515870646761,541.5419373355032,524.3370485125524,540.8083840011386,545.3220871524536,549.9376212710922,18197.82821425033,18427.301032003015,18431.03438684775,18435.13166616729,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out32_run2.json,20260711-021332,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,32,1,2,20,0,172.83880072299507,5120,640,0.11571475800768577,3.7028722562459446,33.3258503062135,491.0986219991173,453.25369199417764,588.7187699030623,1004.0978627756696,540.811106574209,540.7825832742438,541.1516283387168,541.2048359388756,523.9104081546884,540.7903404993704,541.9099678991188,543.3818523041555,17256.242925799597,17217.479249498865,17364.419248403283,17781.447776880814,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out32_run3.json,20260711-021653,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,32,1,3,20,0,176.46410761099833,5120,640,0.11333749548711898,3.6267998555878074,32.64119870029027,821.0995941495639,453.6175329994876,1645.6146467047802,1646.441643739381,540.9740542193065,540.9227897257698,541.2926675789124,541.3329612836195,524.0682512999683,540.79267650377,542.6234034370282,547.2849270235747,17591.29527494806,17222.1540679966,18425.25738364784,18425.492081530392,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out32_run4.json,20260711-022022,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,32,1,4,20,0,183.18503407100798,5120,640,0.10917922471902046,3.4937351910086547,31.443616719077895,1483.7441718969785,1645.742225497088,1649.5586840013857,1650.7513976012706,541.2794753952063,541.3557739030371,541.5604892886721,541.5753646709697,524.3641038453234,540.8127089904156,546.6230633457599,550.3134613850852,18263.407909148373,18429.572727494815,18432.42492874051,18434.130501754844,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out32_run5.json,20260711-022351,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,32,1,5,20,0,183.7391104660055,5120,640,0.10884998816678336,3.4831996213370675,31.348796592033608,1537.9800985501788,1646.221021495876,1648.1811339581327,1648.956393996923,541.3204981564758,541.3437225807068,541.4324625549912,541.4376821367572,524.4038006249411,540.8740514976671,546.5232664551877,549.4088426315284,18318.91554140093,18428.08229149523,18431.168731101207,18431.303632615018,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out64_run1.json,20260711-023031,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,64,1,1,20,0,356.80851149700175,5120,1280,0.0560524745222286,3.5873583694226303,17.936791847113152,1537.4764213505841,1645.6790150041343,1648.6795090437226,1648.9747394075675,541.0843579444132,541.050998158642,541.2044394809831,541.2047290772159,532.629701899998,540.8601425006054,542.764062990318,548.0249794809788,35625.79097184862,35733.51098149578,35742.64044459851,35743.72628092475,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out64_run2.json,20260711-023709,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,64,1,2,20,0,355.6057462309982,5120,1280,0.05624206079900684,3.599491891136438,17.99745945568219,1418.2108882509056,1645.0782624960993,1648.2508191111265,1648.634818228311,541.0668854166626,541.0521257937136,541.2345657959887,541.2749008417392,532.6124328210653,540.840865993232,542.3840272596863,548.258510530577,35505.424669500644,35731.81994000333,35743.35148025348,35744.2957688529,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out64_run3.json,20260711-024348,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,64,1,3,20,0,356.27584456600016,5120,1280,0.0561362784063094,3.5927218180038016,17.96360909001901,1483.685417950619,1645.9683590001077,1648.9147770538693,1649.0661698085023,541.0924688666354,541.0890707063363,541.2520775468447,541.2522260363615,532.6376786836022,540.8947795003769,542.1413818075962,548.0952252968564,35572.51095654865,35734.481217499706,35745.51130744512,35747.34017829294,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out64_run4.json,20260711-025024,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,64,1,4,20,0,353.18489820200193,5120,1280,0.05662756279166026,3.6241640186662565,18.120820093331282,1179.1884878512064,1643.642759998329,1649.5919840490387,1651.5506264047872,541.0188220420553,541.043774785644,541.2408845174513,541.2423911511216,532.5651626593526,540.8432704934967,542.5830668420531,547.2042976597731,35263.37427650069,35732.84460650029,35744.24543430068,35744.9543516626,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc2_in256_out64_run5.json,20260711-025658,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,2,256,64,1,5,20,0,350.73704922899196,5120,1280,0.05702277544948564,3.649457628767081,18.247288143835405,940.5027642504137,506.8508264957927,1647.8385930517106,1648.7903722093324,540.9244420888995,540.921252618968,541.1434446485636,541.1874454756778,532.4722679703314,540.79703050229,542.2822666114371,546.8314859250677,35018.74261585108,34583.42902249569,35740.8942578586,35741.06601557214,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out128_run1.json,20260711-043646,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,128,1,1,20,0,351.47446031001164,5120,2560,0.05690313880092273,7.283601766518109,21.85080529955433,1275.1935410502483,1541.9318529966404,1550.33612049956,1550.6264329004625,542.1655757188914,542.1614948858133,542.2258517334861,542.2416055340773,537.9298158620827,542.0892050096882,543.625378505385,546.783791899652,70130.22165734947,70397.31515949825,70406.30918549286,70406.6208234991,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out128_run2.json,20260711-044355,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,128,1,2,20,0,351.43315086599614,5120,2560,0.056909827518309836,7.284457922343659,21.853373767030977,1410.09392154956,1548.7000229986734,1635.3811889566714,1635.6665529921884,541.9052264799353,542.0897762362405,542.1374239373766,542.1375779780022,537.6714943996205,542.0339605043409,543.3402749986271,544.2744304107327,70232.05768450134,70394.42663199588,70400.21262725058,70401.60741344967,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out128_run3.json,20260711-045105,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,128,1,3,20,0,351.4524789999996,5120,2560,0.05690669776154865,7.284057313478227,21.85217194043468,1409.5539850502973,1548.5075154938386,1635.3022493560275,1635.885174668365,541.9403173244207,542.1115205944956,542.1480644602519,542.148242725178,537.7063343906286,542.1120304963551,543.4620289968734,544.8421169845096,70235.97428525172,70398.26441199693,70402.14858471154,70402.75689933769,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out128_run4.json,20260711-045812,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,128,1,4,20,0,349.8805273610051,5120,2560,0.057162369540400555,7.316783301171271,21.950349903513814,1063.096256400604,1205.629793497792,1527.6397671630548,1527.7317598361697,541.7684054441014,542.0632738661636,542.1194799550509,542.1204796005176,537.5357317695432,542.064641500474,543.4750900552899,544.8407082895574,69867.6837478015,70005.12913650164,70275.9051968118,70276.0385737686,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out128_run5.json,20260711-050522,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,128,1,5,20,0,351.456091584987,5120,2560,0.05690611282281252,7.283982441320003,21.851947323960008,1410.569096749532,1548.9683834966854,1635.5516002957302,1636.7522528483823,541.9371278090636,542.0831285984146,542.1453117385911,542.1467231603316,537.7031506746221,542.088263995538,543.335590697825,544.7023798068403,70236.58432850061,70395.77861299767,70402.11730375522,70402.51394395178,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out32_run1.json,20260711-040330,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,32,1,1,20,0,87.76885080899228,5120,640,0.2278712756935279,7.291880822192893,65.62692739973603,663.9800203520281,481.80909249640536,1422.6567603633157,1422.8460816756706,541.3286810386654,541.9447460806095,542.135496114544,542.1357405649014,524.411771403129,542.0113204963855,543.1089141049597,544.3649884992919,17445.169132550654,17283.42358899681,18228.139474956697,18228.406750998256,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out32_run2.json,20260711-040525,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,32,1,2,20,0,89.6525709790003,5120,640,0.22308339606551478,7.138668674096473,64.24801806686826,1061.3117087508726,1203.9019660005579,1524.160050808132,1524.3262749673158,540.6681847290114,541.8966840645168,542.1479975177781,542.148082858602,523.77195841093,541.8754425045336,543.1427240029734,545.0589590212621,17822.025435350224,17959.87348649942,18224.035676052154,18224.33206160931,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out32_run3.json,20260711-040722,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,32,1,3,20,0,91.23643085399817,5120,640,0.2192106794708482,7.014741743067143,63.132675687604284,1410.034129700216,1549.0656820038566,1635.469958747126,1635.6945653520233,541.3796868499869,541.9707047420219,542.266471533977,542.2671827714893,524.4611578436889,541.9949154966162,543.4325639973395,544.8539471700497,18192.804422049812,18352.41513299843,18359.354120650823,18359.429264132777,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out32_run4.json,20260711-040918,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,32,1,4,20,0,90.6023376660014,5120,640,0.22074485620590134,7.063835398588843,63.57451858729959,1259.984394750063,1422.6521250020596,1525.014368846314,1525.175820972072,540.3907015145617,540.403327209905,542.2164772709949,542.2228516607767,523.5031777391214,542.0069230021909,543.2445962935162,545.2506038029969,18012.096141701477,18221.498025501205,18230.56227266279,18230.652889738703,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out32_run5.json,20260711-041114,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,32,1,5,20,0,91.22787192200485,5120,640,0.2192312456559216,7.015399860989492,63.13859874890542,1409.6875655501208,1548.1762335039093,1635.1864160540572,1635.5124112132762,541.3326016306171,542.0193002416543,542.1605580256343,542.1658597859337,524.4155644562625,541.9243895012187,543.2497061978211,545.6787345110206,18190.99821609925,18350.358565498027,18355.17677075186,18355.301878155587,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out64_run1.json,20260711-041455,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,64,1,1,20,0,177.98418516699167,5120,1280,0.11236953430011337,7.191650195207256,35.95825097603628,1410.889150951698,1549.8478770095971,1634.8652108012175,1635.1899405596487,541.7698577778033,542.0051887540178,542.2150008628257,542.218041912221,533.3045445343714,542.0162390000769,543.5965309923631,544.9362009625474,35542.3901909533,35696.213920506125,35708.73604809531,35708.79548162062,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out64_run2.json,20260711-041835,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,64,1,2,20,0,177.3568678439915,5120,1280,0.11276698919600119,7.217087308544076,36.08543654272038,1259.9861273978604,1422.4307619952015,1523.8880383993092,1524.0097660776519,541.315716694468,541.3135470714354,542.1937710587777,542.1953136656971,532.8574788203127,542.1260630027973,543.3119248998992,544.2089446014143,35362.87627914935,35576.74481548747,35581.340150006145,35581.3453484037,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out64_run3.json,20260711-042216,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,64,1,3,20,0,177.97355184299522,5120,1280,0.11237624800365623,7.1920798722339985,35.96039936116999,1409.7818047004694,1548.774727503769,1634.8133595500258,1635.2578159110271,541.7527592333154,542.1182818650517,542.1424440721383,542.1427108081255,533.2876692859145,541.9993169925874,543.5360804425727,545.1803133984504,35540.20563639933,35702.76024000486,35704.13746215563,35704.524380427174,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out64_run4.json,20260711-042556,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,64,1,4,20,0,177.3548055509891,5120,1280,0.11276830045775131,7.217171229296084,36.08585614648042,1259.6613252513635,1421.8052240030374,1524.267667804088,1524.4274623607635,541.3110978547752,541.3233555954075,542.2260649697689,542.2271876224771,532.8529024461204,542.1524080011295,543.302036949899,544.0898521954659,35362.2604901022,35572.51171099779,35580.44853835963,35580.63454607109,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc4_in256_out64_run5.json,20260711-042937,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,4,256,64,1,5,20,0,177.35024784199777,5120,1280,0.11277119848074924,7.217356702767951,36.086783513839755,1260.707803301193,1424.7341099980986,1527.0765558394487,1527.2888823677204,541.2842019118777,541.2705280001059,542.1777032792826,542.1788607954325,532.8264673843705,542.0480699976906,543.3557237010973,544.7899144081748,35361.6125237495,35569.805152998015,35581.48083934648,35581.68919106218,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out128_run1.json,20260711-052932,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,128,1,1,20,0,212.40262163399893,5120,2560,0.09416079635054106,12.052581932869256,36.15774579860776,1744.8851197004842,1878.3805729981395,1893.3163448498817,1893.508257768699,543.9696147716393,544.2293164605942,546.1014734397552,546.1535183414331,539.7197669074274,543.9964170000167,545.4753577942029,546.8935861861974,70829.02619569868,71004.85229399783,71010.37335494766,71010.60816377867,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out128_run2.json,20260711-053422,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,128,1,2,20,0,212.40839427200262,5120,2560,0.09415823733589697,12.052254378994812,36.15676313698443,1742.4048510983994,1877.5599985019653,1888.4749621422088,1888.8057012327772,543.9865249303177,544.2475543306901,546.1142709200989,546.1390096800747,539.7365633937568,543.9843985077459,545.3071259522403,547.1115953089611,70828.69351724876,71000.70843500725,71007.88698414617,71008.24442963218,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out128_run3.json,20260711-053913,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,128,1,3,20,0,212.38155291699513,5120,2560,0.09417013730856644,12.053777575496504,36.16133272648951,1743.690160447295,1879.5088750048308,1890.4437419485475,1890.7020955973712,543.9020870637979,544.1216910747773,546.0161635630357,546.0639736071579,539.6527758617196,543.9422324925545,545.2305835489824,546.4382909027336,70819.25521754965,70982.92520549876,71005.20540535144,71005.41960907853,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out128_run4.json,20260711-054403,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,128,1,4,20,0,212.41306414701103,5120,2560,0.09415616727866609,12.05198941166926,36.15596823500778,1741.6195756013622,1874.9255325092236,1889.8429375025444,1890.1506538921967,544.0071967669315,544.2694715669587,546.1205465122074,546.1430237276833,539.7570595414038,544.00729349436,545.3575685052783,546.8336959401494,70830.53356500168,70997.12120051117,71015.40675660217,71015.77566971508,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out128_run5.json,20260711-054853,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,128,1,5,20,0,212.4366919449967,5120,2560,0.09414569496863716,12.050648955985556,36.151946867956674,1744.002914900193,1875.7615994982189,1894.2613417988468,1894.7134323582577,544.0497062712708,544.3232527637936,546.1911875929219,546.1999502493247,539.7992542730606,544.0944474976277,545.290129451314,547.2744213351689,70838.31561135157,71004.87488749786,71023.32418580409,71023.80748196665,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out32_run1.json,20260711-050643,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,32,1,1,20,0,55.86516118599684,5120,640,0.3580048741542555,11.456155972936177,103.1054037564256,1743.2718562995433,1876.248521504749,1892.3502507459489,1892.7504173494526,544.4731276080053,544.1857454838276,551.8703176080899,552.0490891473733,527.458023546842,544.0816959962831,546.1104655070812,546.975407301361,18621.93881214771,18755.75475450023,18762.007450938836,18762.492193390644,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out32_run2.json,20260711-050804,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,32,1,2,20,0,55.319434047007235,5120,640,0.3615365982053461,11.569171142571076,104.12254028313968,1523.806172148761,1546.0550034986227,1878.309503840137,1878.4981487672485,544.481045950036,544.2451670807656,551.787864150303,551.9850354363969,527.4656849422172,544.1068939908291,545.7129870002973,546.8448583537248,18402.71859659988,18350.96454199811,18753.62181184173,18753.807234364212,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out32_run3.json,20260711-050925,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,32,1,3,20,0,55.87862197200593,5120,640,0.35791863317638,11.45339626164416,103.08056635479745,1744.3666359016788,1879.3235850025667,1891.446336759691,1891.7985017538012,544.5484603660589,544.3058817740342,551.9376927241777,552.0865386995325,527.531018037439,544.0509405016201,546.1548604500422,548.8679277898336,18625.368907249504,18756.514089996926,18764.888226251787,18765.258182857506,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out32_run4.json,20260711-051046,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,32,1,4,20,0,55.86327960599738,5120,640,0.35801693242966776,11.456541837749368,103.10887653974432,1744.3786803007242,1878.3964915055549,1893.190560637595,1893.5457033237617,544.3908966709006,544.1994338710379,551.8951342820665,551.8978338755503,527.3783928609419,544.0218975054449,545.4467200594081,547.2604787418095,18620.49647709864,18748.71067549975,18763.671220143442,18764.015061625396,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out32_run5.json,20260711-051207,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,32,1,5,20,0,55.86118529300438,5120,640,0.35803035497896324,11.456971359326824,103.11274223394142,1744.475664600759,1880.368242491386,1891.8064737896202,1892.2190139553277,544.364674806439,544.0676099514671,551.8201961870926,551.9086860759031,527.3529888250096,543.8686620036606,545.1685837528203,546.3595804484794,18619.780583600368,18746.613203999004,18764.34125524247,18764.751932641957,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out64_run1.json,20260711-051438,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,64,1,1,20,0,108.04784649000794,5120,1280,0.18510318020868247,11.846603533355678,59.233017666778395,1743.4316131999367,1877.4552999966545,1891.937185752613,1892.3468979491736,544.1752348237927,544.3386606349368,548.1141588245846,548.1252678410896,535.6723688226566,544.1178149994812,545.3228185018816,546.6168510113494,36026.47140709887,36172.35251549573,36185.27385075795,36185.67588695136,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out64_run2.json,20260711-051709,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,64,1,2,20,0,108.03860259999055,5120,1280,0.18511901782041143,11.847617140506332,59.238085702531656,1743.96270839934,1878.8581959961448,1891.5456754031766,1891.7499846777355,544.0775190801813,544.1446897936644,547.929604672933,547.9887788520806,535.576159787513,543.8961865002057,545.8557950500108,546.6123379094643,36020.84641045076,36159.8441094975,36179.235900955246,36179.45619379738,OK
