dataset,defense,defense_param,jitter_rep,attacker_type,classifier,featureset,split_id,balanced_accuracy,auroc,accuracy,n_train,n_test,n_low_test,n_high_test,overhead_median_ms_all,overhead_median_ms_low,overhead_median_ms_high,relative_overhead_low,relative_overhead_high,effective_pad
llama,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,36.71264,0.00000,0.58009,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,45.25607,136.71264,0.00000,2.16019,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,145.25607,336.71264,0.00000,5.32038,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,345.25607,736.71264,0.00000,11.64075,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,545.25607,1136.71264,0.00000,17.96113,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_floor_pad,1600.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,844.25910,1536.71264,0.00000,24.28151,0.00000,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
llama,ttft_jitter_nonneg,25.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,12.40529,12.49448,12.33455,0.19861,0.00457,
